"Latin.name","Species","Family","Life.Form","USDA.Code","Rep","Exp","TRT","Code","YearCollected","Lat","Long","SoilMoisture","VegHeight","OHeight","CC1","CC2","CC3","CCAvg","CC.Relative","Stomatal.Conductance","WetWeight","DryWeight","LeafArea","LDMC","LWC","SLA","LMA","D15N","D13C","Percent_N","Percent_C","CN_ratio"
"Mertensia ciliata","MERCIL","Boraginaceae","Forb","MECI3",4,"","","MERCIL4","2008_2009",NaN,NaN,NaN,NaN,67,282.1,NaN,NaN,282.1,0.698693762,432,NaN,NaN,24.713,NaN,NaN,236.4880383,0.0042,NaN,NaN,NaN,NaN,NaN
"Mertensia ciliata","MERCIL","Boraginaceae","Forb","MECI3",5,"","","MERCIL5","2008_2009",NaN,NaN,NaN,NaN,88,323.8,NaN,NaN,323.8,0.801974619,309.9,NaN,NaN,3.324,NaN,NaN,246.2222222,0.0041,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",1,"","","MERLAN1","2008_2009",NaN,NaN,NaN,NaN,12.6,1082.1,NaN,NaN,1082.1,2.680101098,58,NaN,NaN,3.047,NaN,NaN,373.6194896,0.0027,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",2,"","","MERLAN2","2008_2009",NaN,NaN,NaN,NaN,17.9,901.1,NaN,NaN,901.1,2.231807689,205.7,NaN,NaN,2.516,NaN,NaN,60.41775457,0.0166,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",3,"","","MERLAN3","2008_2009",NaN,NaN,NaN,NaN,15.8,679.8,NaN,NaN,679.8,1.683700884,159.9,NaN,NaN,3.565,NaN,NaN,67.63100437,0.0148,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",4,"","","MERLAN4","2008_2009",NaN,NaN,NaN,NaN,15.9,978.6,NaN,NaN,978.6,2.423756524,145.9,NaN,NaN,3.995,NaN,NaN,487.1080139,0.0021,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",5,"","","MERLAN5","2008_2009",NaN,NaN,NaN,NaN,19.5,527.8,NaN,NaN,527.8,1.30723349,241.7,NaN,NaN,7.042,NaN,NaN,241.232493,0.0041,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",6,"","","MERLAN6","2008_2009",NaN,NaN,NaN,NaN,24.6,447.6386306,NaN,NaN,447.6386306,1.108693083,268.2,NaN,NaN,3.549,NaN,NaN,32.89115646,0.0304,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",7,"","","MERLAN7","2008_2009",NaN,NaN,NaN,NaN,20.4,569.6051712,NaN,NaN,569.6051712,1.410774831,NaN,NaN,NaN,3.562,NaN,NaN,25.44565217,0.0393,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",8,"","","MERLAN8","2008_2009",NaN,NaN,NaN,NaN,21.4,535.2592031,NaN,NaN,535.2592031,1.32570814,NaN,NaN,NaN,4.282,NaN,NaN,34.875,0.0287,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",9,"","","MERLAN9","2008_2009",NaN,NaN,NaN,NaN,10.6,522.2192334,NaN,NaN,522.2192334,1.293411275,NaN,NaN,NaN,8.409,NaN,NaN,36.11111111,0.0277,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",10,"","","MERLAN10","2008_2009",NaN,NaN,NaN,NaN,13.1,540.9018515,NaN,NaN,540.9018515,1.339683621,NaN,NaN,NaN,3.818,NaN,NaN,32.91828794,0.0304,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",11,"","","MERLAN11","2008_2009",NaN,NaN,NaN,NaN,14.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",12,"","","MERLAN12","2008_2009",NaN,NaN,NaN,NaN,15.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",13,"","","MERLAN13","2008_2009",NaN,NaN,NaN,NaN,13.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",14,"","","MERLAN14","2008_2009",NaN,NaN,NaN,NaN,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",15,"","","MERLAN15","2008_2009",NaN,NaN,NaN,NaN,13.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",16,"","","MERLAN16","2008_2009",NaN,NaN,NaN,NaN,14.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",17,"","","MERLAN17","2008_2009",NaN,NaN,NaN,NaN,15.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mertensia lanceolata","MERLAN","Boraginaceae","Forb","MELA3",18,"","","MERLAN18","2008_2009",NaN,NaN,NaN,NaN,13.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",1,"","","MINOBT1","2008_2009",NaN,NaN,NaN,NaN,3.7,31.5,NaN,NaN,31.5,0.078017914,380.4,NaN,NaN,0.057,NaN,NaN,320,0.0031,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",2,"","","MINOBT2","2008_2009",NaN,NaN,NaN,NaN,2.4,100.5,NaN,NaN,100.5,0.248914297,234,NaN,NaN,0.068,NaN,NaN,186,0.0054,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",3,"","","MINOBT3","2008_2009",NaN,NaN,NaN,NaN,1.7,45.2,NaN,NaN,45.2,0.111949515,325.2,NaN,NaN,0.095,NaN,NaN,840,0.0012,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",4,"","","MINOBT4","2008_2009",NaN,NaN,NaN,NaN,3.2,29.1,NaN,NaN,29.1,0.072073692,3.7,NaN,NaN,0.097,NaN,NaN,137.5,0.0073,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",5,"","","MINOBT5","2008_2009",NaN,NaN,NaN,NaN,2.1,55.3,NaN,NaN,55.3,0.136964782,311.3,NaN,NaN,0.077,NaN,NaN,176.6666667,0.0057,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",6,"","","MINOBT6","2008_2009",NaN,NaN,NaN,NaN,1.8,NaN,NaN,NaN,NaN,NaN,42.9,NaN,NaN,0.083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",7,"","","MINOBT7","2008_2009",NaN,NaN,NaN,NaN,1.5,NaN,NaN,NaN,NaN,NaN,105.6,NaN,NaN,0.105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",8,"","","MINOBT8","2008_2009",NaN,NaN,NaN,NaN,1.6,NaN,NaN,NaN,NaN,NaN,422,NaN,NaN,0.064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",9,"","","MINOBT9","2008_2009",NaN,NaN,NaN,NaN,3.3,NaN,NaN,NaN,NaN,NaN,720.7,NaN,NaN,0.093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",10,"","","MINOBT10","2008_2009",NaN,NaN,NaN,NaN,5.2,NaN,NaN,NaN,NaN,NaN,80.2,NaN,NaN,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",11,"","","MINOBT11","2008_2009",NaN,NaN,NaN,NaN,2.9,NaN,NaN,NaN,NaN,NaN,73.4,NaN,NaN,0.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",12,"","","MINOBT12","2008_2009",NaN,NaN,NaN,NaN,3.5,NaN,NaN,NaN,NaN,NaN,106.3,NaN,NaN,0.053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",13,"","","MINOBT13","2008_2009",NaN,NaN,NaN,NaN,1.6,NaN,NaN,NaN,NaN,NaN,105,NaN,NaN,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",14,"","","MINOBT14","2008_2009",NaN,NaN,NaN,NaN,3.1,NaN,NaN,NaN,NaN,NaN,35.3,NaN,NaN,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",15,"","","MINOBT15","2008_2009",NaN,NaN,NaN,NaN,3.2,NaN,NaN,NaN,NaN,NaN,278.1,NaN,NaN,0.017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",16,"","","MINOBT16","2008_2009",NaN,NaN,NaN,NaN,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",17,"","","MINOBT17","2008_2009",NaN,NaN,NaN,NaN,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",18,"","","MINOBT18","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",19,"","","MINOBT19","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",20,"","","MINOBT20","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",21,"","","MINOBT21","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Minuartia obtusiloba","MINOBT","Caryophyllaceae","Subshrub, Forb","MIOB2",22,"","","MINOBT22","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",1,"","","OREALP1","2008_2009",NaN,NaN,NaN,NaN,4.2,177.2,NaN,NaN,177.2,0.438881725,35.8,NaN,NaN,0.739,NaN,NaN,30.48672566,0.0328,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",2,"","","OREALP2","2008_2009",NaN,NaN,NaN,NaN,3.4,133.8,NaN,NaN,133.8,0.331390377,30.6,NaN,NaN,0.813,NaN,NaN,23.98081535,0.0417,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",3,"","","OREALP3","2008_2009",NaN,NaN,NaN,NaN,2.9,168.7,NaN,NaN,168.7,0.417829272,212.1,NaN,NaN,1.011,NaN,NaN,25.83153348,0.0387,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",4,"","","OREALP4","2008_2009",NaN,NaN,NaN,NaN,5.2,432.5,NaN,NaN,432.5,1.071198341,274.8,NaN,NaN,0.899,NaN,NaN,48.98089172,0.0204,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",5,"","","OREALP5","2008_2009",NaN,NaN,NaN,NaN,4.1,482.4,NaN,NaN,482.4,1.194788624,396.2,NaN,NaN,1.068,NaN,NaN,15.72463768,0.0636,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",6,"","","OREALP6","2008_2009",NaN,NaN,NaN,NaN,4.9,362.2345324,NaN,NaN,362.2345324,0.8971677,NaN,NaN,NaN,0.988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",7,"","","OREALP7","2008_2009",NaN,NaN,NaN,NaN,3.3,295.6904337,NaN,NaN,295.6904337,0.732353993,NaN,NaN,NaN,0.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",8,"","","OREALP8","2008_2009",NaN,NaN,NaN,NaN,1.8,339.7757638,NaN,NaN,339.7757638,0.841542739,NaN,NaN,NaN,1.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",9,"","","OREALP9","2008_2009",NaN,NaN,NaN,NaN,4.2,202.7347149,NaN,NaN,202.7347149,0.502125064,NaN,NaN,NaN,1.526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",10,"","","OREALP10","2008_2009",NaN,NaN,NaN,NaN,4.4,509.3551544,NaN,NaN,509.3551544,1.26155005,NaN,NaN,NaN,0.884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",11,"","","OREALP11","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",12,"","","OREALP12","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",13,"","","OREALP13","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",14,"","","OREALP14","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oreoxis alpina","OREALP","Apiaceae","Forb","ORAL",15,"","","OREALP15","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",1,"","","PACCAN1","2008_2009",NaN,NaN,NaN,NaN,14,686.2775442,NaN,NaN,686.2775442,1.699744201,77.2,NaN,NaN,3.919,NaN,NaN,26.58751696,0.0376,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",2,"","","PACCAN2","2008_2009",NaN,NaN,NaN,NaN,12.9,1013.297126,NaN,NaN,1013.297126,2.509692949,116.3,NaN,NaN,3.459,NaN,NaN,24.79569892,0.0403,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",3,"","","PACCAN3","2008_2009",NaN,NaN,NaN,NaN,17.3,1002.532324,NaN,NaN,1002.532324,2.483031127,99.5,NaN,NaN,2.958,NaN,NaN,26.86648501,0.0372,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",4,"","","PACCAN4","2008_2009",NaN,NaN,NaN,NaN,9.9,983.8569355,NaN,NaN,983.8569355,2.436776687,NaN,NaN,NaN,3.208,NaN,NaN,29.27007299,0.0342,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",5,"","","PACCAN5","2008_2009",NaN,NaN,NaN,NaN,8.2,425.8043728,NaN,NaN,425.8043728,1.054614885,NaN,NaN,NaN,2.652,NaN,NaN,24.66976744,0.0405,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",6,"","","PACCAN6","2008_2009",NaN,NaN,NaN,NaN,5.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.207,NaN,NaN,29.98641304,0.0333,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",7,"","","PACCAN7","2008_2009",NaN,NaN,NaN,NaN,6.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.89,NaN,NaN,26.14107884,0.0383,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",8,"","","PACCAN8","2008_2009",NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.146,NaN,NaN,26.55940594,0.0377,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",9,"","","PACCAN9","2008_2009",NaN,NaN,NaN,NaN,6.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.093,NaN,NaN,27.35947712,0.0366,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",10,"","","PACCAN10","2008_2009",NaN,NaN,NaN,NaN,8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.635,NaN,NaN,26.71568627,0.0374,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",11,"","","PACCAN11","2008_2009",NaN,NaN,NaN,NaN,6.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",12,"","","PACCAN12","2008_2009",NaN,NaN,NaN,NaN,13.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",13,"","","PACCAN13","2008_2009",NaN,NaN,NaN,NaN,6.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Packera cana","PACCAN","Asteraceae","Forb, Subshrub","PACA15",14,"","","PACCAN14","2008_2009",NaN,NaN,NaN,NaN,10.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Packera crocata","PACCRO","Asteraceae","Forb","PACR5",1,"","","PACCRO1","2008_2009",NaN,NaN,NaN,NaN,16.4,527.7861965,NaN,NaN,527.7861965,1.307199302,26.8,NaN,NaN,3.184,NaN,NaN,29.07762557,0.0344,NaN,NaN,NaN,NaN,NaN
"Packera crocata","PACCRO","Asteraceae","Forb","PACR5",2,"","","PACCRO2","2008_2009",NaN,NaN,NaN,NaN,19.5,548.4760562,NaN,NaN,548.4760562,1.358443102,53.6,NaN,NaN,4.527,NaN,NaN,27.45300182,0.0364,NaN,NaN,NaN,NaN,NaN
"Packera crocata","PACCRO","Asteraceae","Forb","PACR5",3,"","","PACCRO3","2008_2009",NaN,NaN,NaN,NaN,15.2,648.1150016,NaN,NaN,648.1150016,1.605224774,58.7,NaN,NaN,5.24,NaN,NaN,22.98245614,0.0435,NaN,NaN,NaN,NaN,NaN
"Packera crocata","PACCRO","Asteraceae","Forb","PACR5",4,"","","PACCRO4","2008_2009",NaN,NaN,NaN,NaN,17.6,679.8313853,NaN,NaN,679.8313853,1.683778618,216.6,NaN,NaN,7.679,NaN,NaN,28.99924471,0.0345,NaN,NaN,NaN,NaN,NaN
"Packera crocata","PACCRO","Asteraceae","Forb","PACR5",5,"","","PACCRO5","2008_2009",NaN,NaN,NaN,NaN,15.3,390.1726011,NaN,NaN,390.1726011,0.966363568,131.7,NaN,NaN,5.875,NaN,NaN,30.22119342,0.0331,NaN,NaN,NaN,NaN,NaN
"Packera crocata","PACCRO","Asteraceae","Forb","PACR5",6,"","","PACCRO6","2008_2009",NaN,NaN,NaN,NaN,20,383.9,NaN,NaN,383.9,0.950827846,212.9,NaN,NaN,2.193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Packera crocata","PACCRO","Asteraceae","Forb","PACR5",7,"","","PACCRO7","2008_2009",NaN,NaN,NaN,NaN,21,295.7,NaN,NaN,295.7,0.732377687,283.3,NaN,NaN,3.892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Packera crocata","PACCRO","Asteraceae","Forb","PACR5",8,"","","PACCRO8","2008_2009",NaN,NaN,NaN,NaN,20,256,NaN,NaN,256,0.634050348,226.6,NaN,NaN,5.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Packera crocata","PACCRO","Asteraceae","Forb","PACR5",9,"","","PACCRO9","2008_2009",NaN,NaN,NaN,NaN,12,432.5,NaN,NaN,432.5,1.071198341,NaN,NaN,NaN,2.793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Packera crocata","PACCRO","Asteraceae","Forb","PACR5",10,"","","PACCRO10","2008_2009",NaN,NaN,NaN,NaN,19,449.3,NaN,NaN,449.3,1.112807895,NaN,NaN,NaN,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Paronychia pulvinata","PARPUL","Caryophyllaceae","Forb","PAPU2",1,"","","PARPUL1","2008_2009",NaN,NaN,NaN,NaN,3.4,323.7757699,NaN,NaN,323.7757699,0.801914607,38.5,NaN,NaN,0.072,NaN,NaN,40,0.025,NaN,NaN,NaN,NaN,NaN
"Paronychia pulvinata","PARPUL","Caryophyllaceae","Forb","PAPU2",2,"","","PARPUL2","2008_2009",NaN,NaN,NaN,NaN,2.5,385.440825,NaN,NaN,385.440825,0.954644098,61.5,NaN,NaN,0.068,NaN,NaN,48.57142857,0.0206,NaN,NaN,NaN,NaN,NaN
"Paronychia pulvinata","PARPUL","Caryophyllaceae","Forb","PAPU2",3,"","","PARPUL3","2008_2009",NaN,NaN,NaN,NaN,2.9,254.6788472,NaN,NaN,254.6788472,0.63077817,41.9,NaN,NaN,0.076,NaN,NaN,44.70588235,0.0224,NaN,NaN,NaN,NaN,NaN
"Paronychia pulvinata","PARPUL","Caryophyllaceae","Forb","PAPU2",4,"","","PARPUL4","2008_2009",NaN,NaN,NaN,NaN,3,363.7582601,NaN,NaN,363.7582601,0.900941607,NaN,NaN,NaN,0.057,NaN,NaN,40.71428571,0.0246,NaN,NaN,NaN,NaN,NaN
"Paronychia pulvinata","PARPUL","Caryophyllaceae","Forb","PAPU2",5,"","","PARPUL5","2008_2009",NaN,NaN,NaN,NaN,2.7,336.8372463,NaN,NaN,336.8372463,0.834264739,NaN,NaN,NaN,0.047,NaN,NaN,6.811594203,0.1468,NaN,NaN,NaN,NaN,NaN
"Paronychia pulvinata","PARPUL","Caryophyllaceae","Forb","PAPU2",6,"","","PARPUL6","2008_2009",NaN,NaN,NaN,NaN,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Paronychia pulvinata","PARPUL","Caryophyllaceae","Forb","PAPU2",7,"","","PARPUL7","2008_2009",NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Paronychia pulvinata","PARPUL","Caryophyllaceae","Forb","PAPU2",8,"","","PARPUL8","2008_2009",NaN,NaN,NaN,NaN,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Paronychia pulvinata","PARPUL","Caryophyllaceae","Forb","PAPU2",9,"","","PARPUL9","2008_2009",NaN,NaN,NaN,NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Paronychia pulvinata","PARPUL","Caryophyllaceae","Forb","PAPU2",10,"","","PARPUL10","2008_2009",NaN,NaN,NaN,NaN,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",1,"","","PEDGRO1","2008_2009",NaN,NaN,NaN,NaN,17.7,89.8,NaN,NaN,89.8,0.222412974,251.1,NaN,NaN,7.393,NaN,NaN,197.6737968,0.0051,NaN,NaN,NaN,NaN,NaN
